Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",6,70.546603064s,70.546143038s,7.720824ms,0ns,493,22156,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",7,70.564897183s,70.56458503s,8.139154ms,0ns,493,22156,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",8,70.521818021s,70.5214288s,6.810559ms,0ns,493,22156,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",9,70.380381321s,70.380054649s,6.136214ms,0ns,493,22156,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",10,70.312588571s,70.312265882s,6.182571ms,1ms,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",1,70.605097982s,70.604747394s,7.157415ms,1ms,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",2,70.505719846s,70.505372591s,6.226819ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",3,70.440961778s,70.440629019s,6.34284ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",4,70.321644134s,70.321309315s,6.011963ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",5,70.518251923s,70.517928554s,6.198442ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",6,70.450782475s,70.450389792s,7.373781ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",7,70.413877875s,70.413554113s,6.092656ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",8,70.483291541s,70.48287593s,6.212335ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",9,70.375130381s,70.374752015s,6.656246ms,0ns,493,22156,42246255,0.00%,2344951
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",10,70.338799266s,70.338475414s,5.979522ms,0ns,493,22156,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",1,74.100496363s,74.100250419s,3.291042ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",2,75.645022396s,75.644758015s,3.313691ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",3,76.13045328s,76.130195682s,3.285359ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",4,74.631215596s,74.630966979s,3.395982ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",5,74.065727074s,74.065464478s,3.484855ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",6,77.026787092s,77.026530606s,3.381389ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",7,76.696466857s,76.696222305s,3.755621ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",8,75.229038644s,75.228779526s,3.282848ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",9,74.822420721s,74.822151249s,3.264041ms,1ms,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",10,75.959618422s,75.95935233s,3.50453ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",1,66.154511171s,66.154256939s,3.429127ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",2,66.034438538s,66.03416933s,3.348497ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",3,66.122871106s,66.122613625s,3.268691ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",4,65.983858582s,65.983600818s,3.432347ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",5,66.050432552s,66.050118684s,3.247138ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",6,65.937084112s,65.936827154s,3.238606ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",7,65.97181981s,65.971560639s,3.278265ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",8,66.167645386s,66.167405486s,4.051205ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",9,66.091014031s,66.090760183s,3.183897ms,0ns,66,2512,42246255,0.00%,2344951
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",10,66.054916845s,66.054645922s,3.229839ms,0ns,66,2512,42246255,0.00%,2344951
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",1,66.168450442s,66.168073582s,3.441053ms,0ns,66,2512,42246255,0.00%,2344951
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",2,65.993043639s,65.992781869s,4.245485ms,0ns,66,2512,42246255,0.00%,2344951
