Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",4,234.473714911s,234.473329681s,5.13871ms,0ns,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",5,238.116453074s,238.116092749s,4.947144ms,1ms,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",6,235.775335195s,235.774949532s,5.981254ms,0ns,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",7,234.128464853s,234.128062972s,6.02955ms,0ns,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",8,233.704983195s,233.704610997s,5.706564ms,0ns,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",9,235.751957746s,235.751504183s,4.928124ms,0ns,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t group by user.name as uname order by c desc limit 100;",10,233.261079841s,233.260697909s,4.763847ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",1,488.047690373s,488.047334376s,5.151453ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",2,484.669199665s,484.668814261s,5.033804ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",3,488.970340687s,488.969642649s,5.744018ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",4,481.004292181s,481.003926209s,4.794864ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",5,484.736091797s,484.735726484s,4.992837ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",6,487.436146916s,487.435788486s,4.608213ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",7,484.150942499s,484.150593526s,4.812512ms,1ms,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",8,479.634152964s,479.63380742s,5.02137ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",9,481.945669427s,481.945334674s,4.615679ms,0ns,100,3761,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t /*+ hash */ group by user.name as uname order by c desc limit 100;",10,479.704200933s,479.703870906s,4.749216ms,1ms,100,3761,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",1,240.263191123s,240.262808399s,8.800113ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",2,240.743715411s,240.743355984s,9.490327ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",3,241.924135381s,241.923725023s,8.044613ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",4,241.413682801s,241.413300004s,8.135809ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",5,241.243410237s,241.243033935s,7.866867ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",6,241.446234975s,241.445848921s,8.976476ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",7,242.122548086s,242.122142108s,7.768488ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",8,244.146223674s,244.14579162s,7.868563ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",9,243.392051549s,243.39165047s,7.528121ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",10,243.673037901s,243.672478767s,7.55504ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",1,209.284351859s,209.283974419s,8.270216ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",2,242.812942663s,242.81255396s,8.301808ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",3,243.416491067s,243.416147548s,7.791133ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",4,243.638762499s,243.638404269s,7.498525ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",5,243.820583146s,243.820220245s,7.749738ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",6,244.276467558s,244.276100114s,8.125964ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",7,242.282634764s,242.282284936s,7.049025ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",8,234.467649243s,234.46730121s,7.99249ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",9,209.233390653s,209.233006336s,7.642113ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") group by user.name as uname;",10,230.760292462s,230.759903493s,7.298458ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",1,244.001398133s,244.00098117s,7.170857ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",2,242.876317104s,242.875943119s,9.088512ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",3,242.538074454s,242.537691806s,8.253925ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",4,243.681159936s,243.68077909s,7.574862ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",5,240.352873512s,240.35250497s,7.00432ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",6,210.642951985s,210.642536618s,7.200275ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",7,205.598305911s,205.597881389s,9.44163ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",8,208.586839147s,208.586435824s,7.219949ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",9,227.814842808s,227.814333484s,7.379786ms,0ns,493,22156,42246255,0.00%,2344964
"use tweetverse;select uname, count(*) as c from tweetsdataset t where (some ht in t.entities . hashtags satisfies lowercase(ht . text) = ""jobs"") /*+ hash */ group by user.name as uname;",10,231.468239105s,231.467853726s,7.181295ms,0ns,493,22156,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",1,218.613603654s,218.613313611s,4.545114ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",2,209.469570981s,209.469294006s,3.782356ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",3,213.250906514s,213.250418373s,3.738968ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",4,209.936353447s,209.936081478s,3.839478ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",5,211.255252089s,211.254942037s,3.901602ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",6,209.819083661s,209.818775047s,4.033961ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",7,208.363893006s,208.363611323s,3.66632ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",8,210.125888904s,210.125608504s,3.673006ms,1ms,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",9,209.853153983s,209.852859062s,3.53198ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'false';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",10,209.495956055s,209.495654216s,3.661642ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",1,226.681436375s,226.681164178s,3.676837ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",2,226.546220826s,226.545929417s,3.77525ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",3,227.275594309s,227.275297798s,3.541431ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",4,194.175621748s,194.1753433s,4.009752ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",5,226.067438556s,226.067142552s,3.478641ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",6,226.761150798s,226.760876128s,3.820371ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",7,227.672887983s,227.672598085s,4.032079ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",8,226.27224608s,226.271967462s,3.615797ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",9,226.510391791s,226.510102082s,3.615343ms,0ns,66,2512,42246255,0.00%,2344964
"set `compiler.optimize.groupby` 'true';use tweetverse;select language, count(*) as c from tweetsdataset t group by t.lang as language;",10,226.331507419s,226.331223355s,4.188864ms,0ns,66,2512,42246255,0.00%,2344964
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",1,226.035616423s,226.035333497s,3.596441ms,0ns,66,2512,42246255,0.00%,2344964
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",2,226.970939048s,226.970669565s,4.377837ms,0ns,66,2512,42246255,0.00%,2344964
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",3,226.195521681s,226.195241868s,3.613799ms,0ns,66,2512,42246255,0.00%,2344964
"use tweetverse;select language, count(*) as c from tweetsdataset t /*+ hash */ group by t.lang as language;",4,226.024226875s,226.023945589s,3.720245ms,0ns,66,2512,42246255,0.00%,2344964
