Timestamp, CPU Usage (%), Memory Usage (%), Disk Read (kB/s), Disk Write (kB/s)
2024-09-26 21:40:26, 0.8, 8.1358, 0.13 21.85
2024-09-26 21:40:31, 2.3, 8.13579, 0.13 21.85
2024-09-26 21:40:37, 0, 8.1365, 0.13 21.85
2024-09-26 21:40:42, 0.8, 8.13725, 0.13 21.85
2024-09-26 21:40:47, 1.6, 8.13723, 0.13 21.85
2024-09-26 21:40:52, 0.8, 8.13799, 0.13 21.85
2024-09-26 21:40:57, 1.6, 8.13794, 0.13 21.85
2024-09-26 21:41:02, 1.6, 8.13831, 0.13 21.85
2024-09-26 21:41:08, 0, 8.1383, 0.13 21.85
2024-09-26 21:41:13, 0, 8.13867, 0.13 21.85
2024-09-26 21:41:18, 1.6, 8.13981, 0.13 21.85
2024-09-26 21:41:23, 1.6, 8.13977, 0.13 21.85
2024-09-26 21:41:28, 1.6, 8.13891, 0.13 21.85
2024-09-26 21:41:34, 0.8, 8.1389, 0.13 21.85
2024-09-26 21:41:39, 0.8, 8.13773, 0.13 21.85
2024-09-26 21:41:44, 0, 8.13772, 0.13 21.85
2024-09-26 21:41:49, 1.6, 8.13771, 0.13 21.85
2024-09-26 21:41:54, 0.8, 8.13808, 0.13 21.85
2024-09-26 21:41:59, 0.8, 8.13768, 0.13 21.85
2024-09-26 21:42:05, 0.8, 8.13771, 0.13 21.85
2024-09-26 21:42:10, 0.8, 8.13808, 0.13 21.85
2024-09-26 21:42:15, 2.4, 8.13844, 0.13 21.85
2024-09-26 21:42:20, 1.6, 8.13881, 0.13 21.85
2024-09-26 21:42:25, 1.6, 8.13957, 0.13 21.85
2024-09-26 21:42:30, 0.8, 8.13956, 0.13 21.85
2024-09-26 21:42:36, 0.8, 8.13831, 0.13 21.85
2024-09-26 21:42:41, 1.6, 8.13945, 0.13 21.85
2024-09-26 21:42:46, 0.8, 8.13944, 0.13 21.85
2024-09-26 21:42:51, 0.8, 8.13942, 0.13 21.85
2024-09-26 21:42:56, 0.8, 8.13979, 0.13 21.85
2024-09-26 21:43:02, 0.8, 8.13978, 0.13 21.85
2024-09-26 21:43:07, 2.4, 8.13968, 0.13 21.85
2024-09-26 21:43:12, 0.8, 8.13966, 0.13 21.85
2024-09-26 21:43:17, 0.8, 8.13965, 0.13 21.85
2024-09-26 21:43:22, 0, 8.13964, 0.13 21.85
2024-09-26 21:43:27, 0.8, 8.14001, 0.13 21.85
2024-09-26 21:43:33, 1.6, 8.14038, 0.13 21.85
2024-09-26 21:43:38, 0.8, 8.14037, 0.13 21.85
2024-09-26 21:43:43, 0.8, 8.13899, 0.13 21.85
2024-09-26 21:43:48, 0.8, 8.13821, 0.13 21.85
2024-09-26 21:43:53, 0.8, 8.13858, 0.13 21.85
2024-09-26 21:43:58, 0.8, 8.13934, 0.13 21.85
2024-09-26 21:44:04, 0.8, 8.16049, 0.13 21.85
2024-09-26 21:44:09, 0.8, 8.16124, 0.13 21.85
2024-09-26 21:44:14, 0.8, 8.16225, 0.13 21.85
2024-09-26 21:44:19, 0, 8.16262, 0.13 21.85
2024-09-26 21:44:24, 0.8, 8.163, 0.13 21.85
2024-09-26 21:44:29, 1.6, 8.16337, 0.13 21.85
2024-09-26 21:44:35, 0.8, 8.16297, 0.13 21.85
2024-09-26 21:44:40, 0.8, 8.16296, 0.13 21.85
2024-09-26 21:44:45, 0.8, 8.16142, 0.13 21.85
2024-09-26 21:44:50, 2.4, 8.16179, 0.13 21.85
