Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",2,19.930558238s,19.930329931s,3.290693ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",3,19.795720235s,19.795485675s,3.040272ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",4,19.739022975s,19.738774875s,3.114693ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",5,19.898686175s,19.898432329s,3.126923ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",6,19.666742957s,19.666503203s,2.994538ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",7,19.810217474s,19.809980982s,3.068231ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",8,19.952760009s,19.952521112s,3.433251ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",9,20.026298045s,20.026054468s,3.118598ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",10,19.740525334s,19.740294439s,3.089313ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",1,5.337677649s,5.337440276s,3.607071ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",2,5.712016224s,5.711777618s,3.117817ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",3,5.47443686s,5.474202088s,3.116262ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",4,5.627869757s,5.627636121s,3.2308ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",5,5.358164079s,5.357924183s,3.382445ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",6,5.686429734s,5.686168295s,3.548707ms,1ms,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",7,5.541220239s,5.540948642s,3.043848ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",8,5.424689089s,5.42443611s,3.286126ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",9,5.631004106s,5.630776037s,3.056434ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb group by testdefopen4gb.similarstring;",10,5.781474991s,5.781243607s,3.50243ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",1,6.845901032s,6.845661435s,3.029759ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",2,6.87622164s,6.875937689s,3.149553ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",3,7.146370366s,7.146125238s,3.55821ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",4,7.299752044s,7.299512734s,3.004274ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",5,6.789299246s,6.789047556s,3.050441ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",6,6.846489953s,6.846244366s,3.213807ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",7,6.526596767s,6.526354564s,3.360264ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",8,6.655146922s,6.654907273s,3.207945ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",9,6.913142565s,6.912897278s,3.29733ms,0ns,1,148,4520789,0.00%,49041
"use testopen4gb; select similarstring, count(similarstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarstring;",10,6.749710968s,6.749463623s,3.042246ms,0ns,1,148,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",1,8.321690948s,8.321461688s,3.160081ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",2,8.136749615s,8.136515802s,3.357645ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",3,8.450841533s,8.450561836s,3.23261ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",4,8.220443607s,8.220192907s,3.329691ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",5,8.383466377s,8.383235752s,3.268475ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",6,8.153193733s,8.152952446s,3.897698ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",7,8.188131642s,8.187889706s,3.086483ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",8,8.239805733s,8.239568965s,3.157461ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",9,8.328161445s,8.327879907s,3.089928ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",10,8.241461034s,8.241221385s,3.16034ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",1,5.260780008s,5.260548221s,3.344838ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",2,5.391333649s,5.39107086s,3.30255ms,1ms,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",3,5.371292768s,5.371026486s,3.300532ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",4,5.469747174s,5.469517764s,2.997138ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",5,5.405921578s,5.405689394s,3.152345ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",6,5.570345817s,5.570110546s,3.150562ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",7,5.374580157s,5.374340391s,2.998174ms,1ms,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",8,5.398502126s,5.398274068s,2.913226ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",9,5.580060564s,5.579787775s,3.269275ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb group by testdefopen4gb.similarsmallstring;",10,5.250577729s,5.250340174s,3.221778ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",1,5.559572193s,5.55933344s,3.02183ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",2,5.440481978s,5.44023633s,2.936775ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",3,5.765564889s,5.765318687s,3.219685ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",4,5.788071136s,5.787826828s,2.988403ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",5,5.744448406s,5.74420017s,3.075076ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",6,5.559024159s,5.558763231s,2.970714ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",7,5.453088601s,5.452832504s,3.359654ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",8,5.444529438s,5.444271519s,3.443579ms,1ms,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",9,5.54264751s,5.542399953s,3.086313ms,0ns,1,63,4520789,0.00%,49041
"use testopen4gb; select similarsmallstring, count(similarsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.similarsmallstring;",10,5.595315224s,5.595073177s,3.029375ms,0ns,1,63,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",1,28.692665831s,28.692426396s,3.205714ms,1ms,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",2,28.942007494s,28.94169095s,3.419145ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",3,28.892221117s,28.89198336s,3.130088ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",4,28.43493264s,28.434685414s,3.021027ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",5,28.782611808s,28.782373656s,3.147131ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",6,29.171001945s,29.170754401s,3.06888ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",7,28.498282405s,28.498039533s,3.002108ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",8,28.955901819s,28.955648488s,3.067909ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",9,28.26424114s,28.264000604s,2.980714ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",10,28.230830554s,28.230571037s,2.993579ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",1,25.178244526s,25.178006144s,3.431931ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",2,24.660434934s,24.660197963s,3.23137ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",3,24.957891116s,24.957648066s,3.362679ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",4,25.604033408s,25.603798514s,3.071775ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",5,25.416389267s,25.416137377s,3.076138ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",6,25.863943865s,25.863701404s,3.104961ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",7,25.427018845s,25.426784007s,2.997297ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",8,25.239400392s,25.23916206s,2.983046ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",9,25.287547989s,25.287308944s,3.191645ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb group by testdefopen4gb.normalsmallstring;",10,25.466893647s,25.466660885s,3.098626ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",1,95.914204903s,95.913948092s,2.96872ms,1ms,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",2,96.926607462s,96.926360242s,2.897717ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",3,96.363735782s,96.363489829s,3.08181ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",4,96.427561325s,96.427304963s,2.967585ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",5,95.720072516s,95.719823434s,3.045423ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",6,95.829610077s,95.829363519s,3.192135ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",7,98.240518459s,98.240272634s,2.929222ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",8,94.966552737s,94.966297892s,3.212491ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",9,96.223773595s,96.223432134s,3.21893ms,0ns,4515035,252841960,4520789,0.00%,49041
"use testopen4gb; select normalsmallstring, count(normalsmallstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.normalsmallstring;",10,95.35372887s,95.353478375s,2.999367ms,0ns,4515035,252841960,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",1,45.587268637s,45.587031274s,3.107531ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",2,45.703066517s,45.702812464s,3.060544ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",3,46.331755789s,46.331523758s,3.342921ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",4,45.435317833s,45.435071946s,3.183971ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",5,45.991324719s,45.991086114s,3.121773ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",6,45.855415857s,45.855183976s,3.085661ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",7,46.329524853s,46.329277258s,2.989814ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",8,45.369635256s,45.369396509s,3.294582ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",9,44.873196189s,44.872953149s,2.966876ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'false';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",10,45.703453348s,45.70321934s,3.124729ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",1,42.738542587s,42.738296049s,2.951793ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",2,43.09341044s,43.093159556s,3.050964ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",3,42.928274388s,42.928037026s,3.26292ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",4,42.848260102s,42.84802567s,3.230001ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",5,43.386371473s,43.386117302s,3.13724ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",6,42.534478685s,42.534245091s,2.926896ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",7,42.387097523s,42.38681521s,3.272604ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",8,42.876690559s,42.876457515s,3.209534ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",9,42.552172923s,42.551943661s,3.340696ms,0ns,4520789,791356748,4520789,0.00%,49041
"set `compiler.optimize.groupby` 'true';use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb group by testdefopen4gb.variablelengthstring;",10,42.585906302s,42.585667612s,2.948655ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",1,207.450379136s,207.450131077s,3.053315ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",2,205.784188595s,205.783939597s,3.277588ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",3,207.023831165s,207.023586324s,2.926087ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",4,206.302981834s,206.302718466s,3.296971ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",5,205.884587844s,205.884338642s,2.903121ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",6,207.397308556s,207.397063125s,2.926808ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",7,206.122884085s,206.122621151s,3.119464ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",8,207.648930281s,207.648663852s,3.371987ms,1ms,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",9,207.780889361s,207.780630576s,3.159194ms,0ns,4520789,791356748,4520789,0.00%,49041
"use testopen4gb; select variablelengthstring, count(variablelengthstring) as count from testdefopen4gb /*+ hash */ group by testdefopen4gb.variablelengthstring;",10,205.97867075s,205.978427468s,3.051657ms,0ns,4520789,791356748,4520789,0.00%,49041
